,user_id,age,sex,num_its
123143,149016,18_24,0.0,7
123144,149017,45_54,0.0,8
123145,149018,45_54,0.0,12
123146,149019,18_24,0.0,7
123147,149023,25_34,0.0,6
123148,149024,25_34,1.0,16
123149,149025,55_64,1.0,5
123150,149026,18_24,0.0,4
123151,149027,35_44,1.0,5
123152,149028,35_44,0.0,8
123153,149030,25_34,0.0,3
123154,149031,45_54,0.0,5
123155,149032,45_54,0.0,10
123156,149033,35_44,1.0,5
123157,149034,35_44,0.0,9
123158,149036,18_24,0.0,4
123159,149037,35_44,0.0,9
123160,149039,25_34,1.0,8
123161,149040,55_64,1.0,8
123162,149043,45_54,0.0,6
123163,149045,25_34,0.0,7
123164,149046,25_34,0.0,9
123165,149047,35_44,0.0,56
123166,149048,18_24,0.0,13
123167,149049,18_24,0.0,4
123168,149050,55_64,0.0,3
123169,149052,25_34,0.0,22
123170,149053,18_24,0.0,8
123171,149054,65_inf,1.0,8
123172,149055,25_34,1.0,5
123173,149056,35_44,1.0,11
123174,149057,35_44,1.0,27
123175,149058,35_44,0.0,8
123176,149061,18_24,0.0,9
123177,149062,35_44,0.0,9
123178,149063,25_34,0.0,6
123179,149064,35_44,1.0,7
123180,149065,35_44,1.0,7
123181,149066,45_54,0.0,48
123182,149067,55_64,1.0,8
123183,149068,18_24,0.0,5
123184,149069,35_44,0.0,16
123185,149070,25_34,0.0,6
123186,149071,25_34,0.0,24
123187,149072,55_64,0.0,5
123188,149073,25_34,0.0,11
123189,149074,35_44,0.0,11
123190,149075,18_24,0.0,10
123191,149076,25_34,0.0,5
123192,149077,35_44,1.0,6
123193,149078,45_54,1.0,51
123194,149079,35_44,0.0,5
123195,149080,35_44,0.0,4
123196,149081,45_54,1.0,7
123197,149082,35_44,0.0,5
123198,149083,35_44,0.0,12
123199,149084,25_34,0.0,4
123200,149086,45_54,0.0,9
123201,149088,35_44,1.0,6
123202,149089,45_54,0.0,9
123203,149090,55_64,0.0,6
123204,149091,18_24,1.0,6
123205,149092,35_44,0.0,15
123206,149093,35_44,1.0,7
123207,149095,45_54,0.0,5
123208,149097,35_44,1.0,8
123209,149098,25_34,0.0,5
123210,149099,35_44,1.0,4
123211,149100,55_64,,8
123212,149101,65_inf,1.0,9
123213,149102,35_44,0.0,9
123214,149105,65_inf,0.0,9
123215,149106,25_34,0.0,62
123217,149109,45_54,0.0,19
123218,149110,45_54,0.0,6
123219,149111,25_34,1.0,2
123220,149112,18_24,0.0,6
123222,149114,55_64,0.0,7
123223,149115,45_54,1.0,9
123224,149116,35_44,0.0,4
123225,149117,35_44,0.0,6
123226,149118,45_54,1.0,8
123227,149119,35_44,0.0,5
123228,149121,18_24,1.0,3
123229,149122,18_24,0.0,9
123230,149123,35_44,1.0,3
123231,149124,55_64,0.0,7
123232,149125,25_34,1.0,8
123233,149127,25_34,0.0,4
123234,149130,18_24,1.0,5
123235,149132,35_44,1.0,4
123236,149133,25_34,0.0,6
123237,149134,35_44,1.0,18
123238,149135,,0.0,6
123239,149137,35_44,1.0,8
123240,149138,55_64,0.0,7
123241,149140,45_54,0.0,7
123242,149141,45_54,1.0,8
123243,149142,55_64,0.0,8
123244,149145,25_34,0.0,10
123245,149146,35_44,0.0,7
123246,149147,65_inf,0.0,7
123247,149149,25_34,0.0,5
123248,149150,65_inf,0.0,4
123249,149151,35_44,0.0,4
123250,149152,18_24,0.0,7
123251,149153,18_24,0.0,9
123252,149154,18_24,0.0,4
123253,149155,65_inf,0.0,8
123254,149156,25_34,0.0,12
123255,149158,25_34,0.0,8
123256,149159,55_64,,7
123257,149160,25_34,0.0,23
123258,149161,35_44,0.0,10
123259,149162,25_34,1.0,4
123260,149163,55_64,0.0,9
123261,149164,35_44,0.0,9
123262,149165,18_24,0.0,7
123263,149167,35_44,0.0,5
123264,149168,18_24,0.0,6
123265,149169,18_24,1.0,5
123266,149170,55_64,0.0,19
123267,149171,35_44,0.0,7
123268,149172,35_44,0.0,20
123270,149175,35_44,1.0,7
123271,149177,18_24,0.0,11
123272,149178,25_34,0.0,12
123273,149179,25_34,0.0,7
123274,149180,18_24,1.0,9
123275,149181,35_44,1.0,6
123276,149183,18_24,1.0,11
123277,149184,55_64,0.0,8
123278,149185,35_44,1.0,9
123279,149186,35_44,0.0,8
123280,149187,45_54,1.0,6
123281,149188,18_24,0.0,7
123282,149189,45_54,1.0,15
123283,149190,25_34,0.0,206
123284,149191,55_64,0.0,9
123285,149192,25_34,0.0,10
123286,149194,65_inf,0.0,7
123287,149196,25_34,0.0,6
123288,149197,35_44,0.0,2
123289,149198,65_inf,0.0,7
123290,149199,25_34,0.0,4
123291,149200,35_44,0.0,7
123292,149202,45_54,0.0,23
123293,149203,18_24,0.0,6
123294,149204,35_44,1.0,13
123295,149205,25_34,0.0,6
123296,149206,45_54,1.0,10
123297,149208,45_54,0.0,40
123298,149209,55_64,1.0,11
123299,149210,45_54,1.0,22
123300,149211,18_24,0.0,5
123301,149212,45_54,0.0,12
123302,149213,25_34,0.0,4
123303,149214,25_34,0.0,15
123304,149215,55_64,1.0,3
123305,149216,18_24,0.0,8
123306,149217,18_24,0.0,7
123307,149218,18_24,0.0,10
123308,149219,25_34,0.0,5
123309,149220,18_24,0.0,12
123310,149221,55_64,,6
123311,149222,65_inf,0.0,3
123312,149223,25_34,1.0,7
123313,149224,25_34,1.0,9
123314,149226,45_54,1.0,7
123315,149227,25_34,0.0,15
123316,149228,25_34,0.0,353
123317,149229,45_54,0.0,15
123318,149230,35_44,0.0,18
123319,149231,45_54,1.0,10
123320,149232,25_34,0.0,6
123321,149233,55_64,1.0,5
123322,149234,55_64,0.0,7
123323,149235,18_24,0.0,5
123324,149237,18_24,0.0,6
123325,149238,35_44,1.0,8
123326,149240,25_34,0.0,9
123327,149241,35_44,1.0,5
123328,149242,25_34,1.0,8
123329,149243,35_44,0.0,14
123330,149244,45_54,1.0,8
123331,149245,18_24,1.0,7
123332,149246,45_54,0.0,12
123333,149249,18_24,0.0,17
123334,149251,45_54,0.0,11
123335,149252,18_24,1.0,6
123336,149253,25_34,0.0,6
123337,149254,35_44,0.0,19
123338,149255,25_34,0.0,11
123340,149257,35_44,1.0,14
123341,149258,55_64,0.0,4
123342,149259,25_34,0.0,8
123343,149260,35_44,0.0,13
123344,149261,18_24,0.0,5
123345,149263,35_44,0.0,4
123346,149264,18_24,1.0,6
123347,149265,55_64,0.0,5
123348,149266,45_54,0.0,5
123349,149267,35_44,0.0,8
123350,149268,35_44,0.0,6
123351,149269,45_54,0.0,8
123352,149270,18_24,0.0,2
123353,149271,25_34,0.0,4
123354,149272,18_24,0.0,8
123355,149274,55_64,0.0,11
123356,149275,18_24,0.0,7
123357,149276,25_34,0.0,10
123358,149277,35_44,0.0,7
123359,149278,55_64,0.0,7
123361,149281,45_54,0.0,23
123362,149282,18_24,0.0,8
123363,149284,35_44,,4
123364,149285,45_54,0.0,9
123365,149286,25_34,1.0,6
123366,149287,25_34,0.0,7
123367,149288,45_54,0.0,7
123369,149290,25_34,0.0,11
123370,149291,18_24,0.0,17
123371,149292,35_44,0.0,8
123372,149293,65_inf,0.0,18
123373,149294,65_inf,0.0,8
123374,149295,25_34,0.0,11
123375,149296,25_34,1.0,7
123376,149297,45_54,0.0,5
123379,149301,35_44,0.0,11
123380,149302,55_64,0.0,7
123381,149303,35_44,1.0,3
123382,149304,25_34,1.0,6
123383,149305,35_44,1.0,8
123384,149306,18_24,0.0,5
123385,149307,35_44,1.0,9
123386,149308,65_inf,1.0,6
123387,149309,35_44,0.0,2
123388,149310,45_54,1.0,2
123389,149312,18_24,0.0,16
123391,149315,18_24,1.0,9
123392,149316,55_64,0.0,5
123393,149317,55_64,0.0,9
123394,149318,35_44,0.0,5
123395,149319,18_24,0.0,5
123396,149321,55_64,1.0,12
123397,149322,45_54,1.0,7
123398,149323,25_34,1.0,4
123400,149327,25_34,1.0,6
123401,149329,65_inf,0.0,42
123402,149331,35_44,0.0,7
123403,149332,18_24,0.0,9
123404,149333,55_64,0.0,30
123405,149334,25_34,1.0,5
123406,149335,25_34,0.0,5
123407,149336,45_54,0.0,7
123408,149337,65_inf,0.0,7
123409,149338,25_34,0.0,10
123410,149339,25_34,0.0,4
123411,149340,35_44,0.0,6
123412,149341,25_34,0.0,14
123413,149342,45_54,1.0,3
123414,149343,25_34,0.0,9
123415,149344,55_64,0.0,54
123416,149345,18_24,0.0,5
123417,149346,35_44,0.0,5
123418,149348,25_34,0.0,7
123420,149350,35_44,,3
123421,149351,25_34,1.0,6
123422,149352,35_44,0.0,10
123423,149353,55_64,1.0,7
123424,149355,18_24,0.0,5
123425,149358,45_54,0.0,4
123426,149359,35_44,0.0,7
123427,149361,18_24,0.0,10
123428,149364,18_24,1.0,11
123429,149365,25_34,0.0,7
123430,149367,55_64,1.0,13
123431,149368,18_24,1.0,5
123432,149369,45_54,0.0,155
123433,149370,35_44,0.0,8
123434,149371,18_24,0.0,7
123435,149372,55_64,0.0,6
123436,149373,25_34,0.0,9
123437,149374,18_24,0.0,7
123438,149375,25_34,0.0,10
123439,149376,35_44,1.0,4
123440,149377,25_34,1.0,7
123441,149379,35_44,0.0,6
123442,149380,45_54,1.0,5
123443,149382,55_64,1.0,4
123444,149384,18_24,0.0,5
123445,149385,18_24,1.0,6
123446,149386,35_44,0.0,4
123447,149387,55_64,1.0,15
123448,149388,45_54,0.0,6
123449,149389,18_24,0.0,8
123450,149391,35_44,0.0,6
123451,149393,25_34,0.0,6
123452,149394,35_44,0.0,4
123453,149395,65_inf,1.0,5
123454,149396,25_34,0.0,6
123455,149398,35_44,0.0,7
123456,149400,25_34,0.0,31
123457,149402,55_64,1.0,5
123458,149404,65_inf,0.0,4
123459,149405,18_24,1.0,7
123461,149407,45_54,0.0,8
123462,149409,55_64,1.0,5
123463,149410,25_34,0.0,4
123464,149411,18_24,0.0,6
123465,149412,35_44,0.0,6
123466,149413,18_24,1.0,9
123467,149414,35_44,0.0,15
123468,149415,25_34,0.0,10
123469,149416,25_34,0.0,7
123470,149417,25_34,0.0,6
123471,149418,18_24,0.0,11
123472,149419,25_34,0.0,8
123473,149421,18_24,0.0,5
123474,149423,35_44,0.0,9
123475,149424,45_54,0.0,10
123476,149425,25_34,0.0,10
123477,149426,35_44,0.0,2
123478,149427,25_34,0.0,9
123479,149428,18_24,1.0,9
123480,149429,25_34,0.0,3
123481,149430,25_34,0.0,70
123482,149432,55_64,0.0,3
123483,149433,35_44,1.0,3
123484,149434,45_54,0.0,12
123485,149435,45_54,0.0,5
123487,149438,25_34,0.0,4
123488,149439,25_34,1.0,7
123489,149441,35_44,1.0,13
123490,149442,35_44,1.0,5
123491,149443,35_44,0.0,6
123492,149444,25_34,0.0,9
123493,149445,25_34,0.0,7
123494,149446,45_54,0.0,24
123495,149447,25_34,0.0,20
123496,149448,25_34,0.0,4
123497,149449,45_54,1.0,6
123498,149450,35_44,0.0,11
123499,149451,25_34,1.0,7
123500,149453,25_34,0.0,6
123501,149454,18_24,0.0,5
123502,149455,45_54,0.0,8
123503,149456,35_44,1.0,15
123504,149457,35_44,0.0,3
123505,149458,45_54,0.0,9
123506,149459,18_24,0.0,11
123507,149460,45_54,1.0,7
123508,149461,25_34,0.0,7
123509,149462,55_64,0.0,63
123510,149463,18_24,0.0,10
123511,149464,45_54,0.0,8
123512,149466,25_34,0.0,13
123513,149467,35_44,0.0,5
123515,149469,45_54,1.0,26
123516,149470,18_24,0.0,5
123517,149471,35_44,1.0,10
123518,149472,35_44,0.0,5
123519,149473,35_44,0.0,4
123520,149474,35_44,0.0,7
123521,149475,35_44,0.0,12
123523,149479,65_inf,,4
123524,149480,25_34,1.0,12
123525,149481,18_24,0.0,7
123526,149482,35_44,1.0,21
123527,149483,18_24,0.0,10
123528,149484,25_34,0.0,9
123529,149485,18_24,0.0,10
123530,149486,25_34,0.0,7
123531,149487,25_34,0.0,5
123532,149488,35_44,0.0,4
123533,149489,18_24,0.0,5
123534,149490,35_44,1.0,119
123535,149491,18_24,0.0,7
123536,149492,35_44,0.0,6
123537,149493,18_24,0.0,8
123538,149494,18_24,0.0,4
123539,149495,45_54,0.0,10
123540,149497,18_24,0.0,6
123541,149499,25_34,0.0,7
123542,149500,45_54,0.0,9
123543,149501,18_24,0.0,7
123544,149502,45_54,0.0,6
123545,149503,35_44,0.0,10
123546,149504,25_34,1.0,9
123547,149505,25_34,0.0,41
123548,149506,18_24,1.0,5
123549,149507,45_54,1.0,5
123550,149508,45_54,0.0,5
123551,149509,65_inf,1.0,19
123552,149510,55_64,0.0,9
123553,149511,35_44,0.0,6
123554,149512,25_34,0.0,6
123555,149513,35_44,1.0,8
123556,149516,18_24,0.0,4
123557,149517,35_44,0.0,4
123559,149522,35_44,0.0,10
123560,149523,25_34,0.0,7
123561,149524,65_inf,0.0,9
123562,149525,25_34,1.0,5
123563,149526,35_44,0.0,11
123564,149527,18_24,1.0,6
123565,149528,18_24,0.0,21
123566,149530,55_64,1.0,6
123567,149532,65_inf,0.0,6
123568,149533,25_34,0.0,13
123569,149534,18_24,0.0,8
123570,149535,25_34,1.0,8
123571,149537,45_54,0.0,9
123572,149538,18_24,1.0,7
123573,149539,25_34,0.0,6
123574,149542,55_64,0.0,6
123575,149544,45_54,1.0,28
123576,149545,55_64,1.0,5
123577,149546,18_24,1.0,15
123578,149547,35_44,0.0,6
123579,149548,35_44,0.0,3
123580,149549,18_24,0.0,9
123581,149550,35_44,0.0,12
123582,149552,65_inf,0.0,8
123584,149556,35_44,0.0,9
123585,149557,18_24,0.0,9
123586,149558,35_44,0.0,6
123587,149559,18_24,1.0,6
123588,149560,45_54,0.0,10
123590,149562,25_34,0.0,8
123591,149563,35_44,0.0,10
123592,149564,18_24,0.0,10
123593,149566,35_44,0.0,5
123594,149568,18_24,0.0,9
123595,149569,18_24,1.0,10
123596,149570,35_44,1.0,11
123597,149571,45_54,0.0,8
123598,149574,25_34,0.0,9
123599,149576,25_34,0.0,15
123600,149577,35_44,0.0,5
123601,149578,55_64,0.0,7
123602,149580,18_24,0.0,5
123603,149581,35_44,0.0,13
123604,149582,35_44,0.0,6
123605,149583,25_34,0.0,14
123606,149584,35_44,0.0,10
123607,149585,35_44,0.0,21
123608,149586,18_24,0.0,9
123609,149587,35_44,0.0,8
123610,149588,25_34,1.0,7
123611,149589,65_inf,1.0,12
123612,149590,18_24,1.0,4
123613,149591,35_44,0.0,4
123614,149592,18_24,0.0,6
123615,149593,18_24,0.0,5
123616,149594,25_34,1.0,6
123617,149595,35_44,0.0,4
123618,149596,25_34,0.0,6
123619,149598,35_44,0.0,6
123621,149602,35_44,0.0,6
123622,149603,25_34,0.0,18
123623,149604,45_54,0.0,8
123624,149605,18_24,0.0,8
123625,149606,45_54,1.0,7
123626,149608,25_34,0.0,7
123627,149610,55_64,0.0,25
123628,149611,35_44,0.0,19
123630,149613,45_54,1.0,6
123631,149614,25_34,0.0,3
123632,149615,55_64,0.0,4
123633,149616,25_34,0.0,4
123634,149617,35_44,0.0,5
123635,149618,65_inf,1.0,2
123636,149619,35_44,0.0,9
123637,149620,55_64,0.0,9
123638,149621,25_34,0.0,10
123639,149623,35_44,1.0,7
123640,149627,18_24,0.0,4
123641,149628,55_64,1.0,7
123642,149629,18_24,0.0,13
123643,149630,25_34,0.0,7
123644,149632,45_54,0.0,7
123645,149634,55_64,0.0,4
123646,149635,25_34,0.0,8
123647,149636,18_24,0.0,11
123648,149637,25_34,1.0,9
123650,149640,45_54,1.0,5
123651,149641,35_44,0.0,8
123652,149643,65_inf,0.0,5
123653,149644,55_64,1.0,3
123654,149645,35_44,1.0,10
123655,149646,18_24,0.0,6
123656,149647,25_34,0.0,5
123657,149649,25_34,0.0,5
123658,149650,45_54,1.0,6
123659,149651,65_inf,0.0,4
123660,149652,25_34,1.0,5
123661,149653,45_54,0.0,5
123662,149655,45_54,0.0,5
123663,149656,35_44,0.0,6
123664,149657,18_24,0.0,8
123665,149658,45_54,0.0,20
123666,149659,18_24,0.0,8
123667,149660,45_54,1.0,3
123668,149661,18_24,0.0,8
123669,149662,25_34,0.0,6
123670,149663,25_34,0.0,8
123671,149664,45_54,0.0,13
123672,149666,18_24,1.0,10
123673,149667,25_34,0.0,7
123674,149668,25_34,0.0,2
123675,149669,25_34,0.0,4
123676,149670,35_44,0.0,9
123677,149671,18_24,0.0,12
123678,149672,45_54,0.0,7
123679,149673,25_34,0.0,28
123680,149674,35_44,0.0,6
123681,149675,45_54,0.0,1
123682,149676,25_34,0.0,6
123683,149678,25_34,0.0,7
123684,149679,25_34,1.0,8
123685,149680,45_54,0.0,8
123686,149681,25_34,0.0,7
123687,149682,18_24,0.0,13
123688,149683,25_34,0.0,8
123689,149684,25_34,0.0,41
123690,149685,18_24,0.0,3
123692,149687,18_24,0.0,6
123693,149688,55_64,0.0,8
123694,149690,35_44,0.0,9
123695,149691,35_44,1.0,4
123696,149692,45_54,0.0,3
123697,149693,25_34,1.0,8
123698,149694,55_64,0.0,6
123700,149696,55_64,1.0,7
123701,149697,55_64,1.0,8
123702,149698,35_44,0.0,6
123703,149699,25_34,0.0,10
123704,149700,18_24,0.0,11
123705,149701,35_44,0.0,7
123706,149702,18_24,1.0,4
123707,149704,35_44,0.0,4
123708,149705,18_24,0.0,8
123709,149706,55_64,1.0,6
123710,149707,45_54,0.0,8
123711,149711,25_34,1.0,8
123713,149713,35_44,0.0,76
123714,149714,45_54,1.0,9
123715,149715,45_54,0.0,58
123716,149716,45_54,1.0,22
123717,149718,65_inf,0.0,7
123718,149721,18_24,1.0,6
123720,149723,18_24,0.0,6
123721,149724,25_34,0.0,10
123722,149725,35_44,0.0,11
123723,149726,35_44,1.0,4
123724,149727,45_54,0.0,13
123725,149728,25_34,0.0,12
123726,149729,18_24,0.0,14
123727,149730,25_34,0.0,5
123728,149731,45_54,0.0,5
123729,149732,55_64,1.0,5
123730,149733,25_34,0.0,8
123731,149734,65_inf,0.0,9
123732,149735,35_44,1.0,10
123733,149736,45_54,1.0,9
123734,149737,45_54,0.0,6
123735,149739,25_34,0.0,5
123736,149740,25_34,0.0,8
123738,149742,35_44,0.0,6
123739,149743,25_34,0.0,1
123740,149745,25_34,1.0,9
123741,149746,35_44,0.0,12
123742,149747,35_44,1.0,3
123743,149748,25_34,0.0,2
123744,149749,45_54,0.0,431
123745,149751,35_44,0.0,12
123746,149752,35_44,0.0,7
123747,149753,25_34,1.0,8
123748,149754,25_34,0.0,6
123749,149755,35_44,0.0,5
123750,149756,25_34,0.0,17
123751,149757,25_34,1.0,8
123752,149758,35_44,0.0,12
123753,149759,18_24,0.0,9
123754,149760,18_24,0.0,4
123755,149761,35_44,1.0,3
123757,149763,25_34,1.0,8
123758,149764,55_64,1.0,8
123759,149765,18_24,1.0,5
123760,149766,35_44,0.0,13
123761,149767,45_54,0.0,5
123762,149768,45_54,1.0,6
123763,149769,18_24,0.0,8
123764,149770,18_24,0.0,9
123765,149771,25_34,0.0,250
123766,149772,35_44,1.0,8
123768,149774,55_64,1.0,20
123769,149775,65_inf,0.0,13
123770,149776,35_44,0.0,6
123771,149777,55_64,0.0,7
123772,149778,25_34,0.0,11
123773,149779,45_54,1.0,4
123774,149780,35_44,0.0,11
123775,149781,35_44,1.0,6
123776,149783,18_24,0.0,6
123777,149784,18_24,1.0,4
123778,149785,45_54,1.0,5
123779,149786,35_44,0.0,3
123780,149789,18_24,0.0,7
123781,149791,18_24,0.0,10
123783,149793,45_54,0.0,7
123784,149794,18_24,0.0,7
123785,149795,65_inf,0.0,5
123786,149796,45_54,0.0,8
123787,149797,18_24,0.0,4
123788,149798,18_24,1.0,5
123789,149799,25_34,0.0,14
123790,149801,25_34,0.0,14
123791,149802,45_54,0.0,10
123792,149803,25_34,1.0,3
123793,149805,18_24,0.0,11
123794,149806,35_44,0.0,8
123795,149808,25_34,0.0,7
123796,149809,18_24,0.0,6
123797,149810,25_34,0.0,9
123798,149811,35_44,0.0,4
123799,149812,45_54,1.0,6
123800,149813,45_54,1.0,7
123801,149814,35_44,0.0,3
123802,149816,35_44,0.0,4
123803,149819,35_44,1.0,16
123804,149820,65_inf,0.0,58
123805,149823,65_inf,0.0,20
123806,149824,35_44,1.0,7
123808,149826,18_24,0.0,5
123809,149827,25_34,0.0,9
123810,149828,35_44,0.0,6
123811,149831,55_64,0.0,13
123812,149832,18_24,0.0,7
123813,149833,25_34,0.0,4
123814,149834,35_44,0.0,16
123815,149835,35_44,0.0,6
123816,149836,65_inf,1.0,7
123817,149837,18_24,0.0,12
123818,149838,18_24,0.0,2
123819,149839,45_54,0.0,8
123820,149840,55_64,1.0,8
123821,149841,35_44,1.0,8
123822,149842,35_44,0.0,6
123823,149844,65_inf,1.0,4
123824,149848,25_34,0.0,18
123825,149849,25_34,0.0,6
123826,149850,35_44,0.0,5
123827,149851,25_34,0.0,5
123828,149852,25_34,0.0,13
123829,149854,35_44,1.0,4
123830,149856,25_34,0.0,9
123831,149857,25_34,0.0,7
123832,149858,25_34,0.0,24
123833,149859,25_34,0.0,12
123834,149860,35_44,1.0,9
123835,149861,65_inf,0.0,5
123836,149862,18_24,0.0,6
123837,149863,55_64,1.0,12
123838,149864,45_54,0.0,5
123839,149866,18_24,0.0,9
123840,149867,55_64,1.0,9
123842,149874,55_64,1.0,12
123843,149875,25_34,0.0,17
123844,149878,18_24,0.0,6
123845,149879,25_34,0.0,12
123846,149880,55_64,0.0,7
123847,149881,65_inf,0.0,7
123848,149882,18_24,1.0,2
123849,149883,45_54,0.0,9
123850,149884,18_24,0.0,5
123851,149885,25_34,1.0,11
123852,149886,55_64,0.0,118
123853,149887,18_24,0.0,10
123854,149888,35_44,0.0,5
123855,149889,45_54,0.0,9
123856,149890,55_64,0.0,4
123857,149892,25_34,1.0,10
123858,149893,55_64,0.0,135
123859,149894,18_24,0.0,4
123860,149895,25_34,0.0,6
123861,149896,18_24,1.0,6
123862,149897,25_34,0.0,8
123863,149898,45_54,0.0,11
123864,149899,18_24,0.0,5
123865,149902,18_24,0.0,13
123867,149904,25_34,1.0,9
123868,149906,18_24,0.0,7
123869,149907,55_64,1.0,6
123870,149908,25_34,0.0,3
123871,149909,25_34,0.0,6
123872,149910,35_44,0.0,10
123873,149911,45_54,1.0,18
123874,149912,35_44,0.0,5
123875,149914,45_54,0.0,12
123876,149915,55_64,1.0,94
123877,149916,25_34,0.0,8
123878,149917,45_54,1.0,11
123880,149919,35_44,0.0,5
123881,149920,35_44,0.0,6
123883,149922,25_34,0.0,5
123884,149923,45_54,0.0,7
123885,149924,18_24,0.0,5
123887,149927,55_64,1.0,13
123888,149928,35_44,0.0,7
123889,149929,18_24,0.0,14
123890,149931,18_24,0.0,11
123891,149932,55_64,0.0,3
123892,149934,25_34,0.0,4
123893,149936,25_34,0.0,30
123894,149937,45_54,0.0,5
123895,149938,65_inf,0.0,3
123896,149939,25_34,1.0,5
123897,149940,25_34,1.0,6
123898,149942,25_34,0.0,10
123899,149943,18_24,0.0,8
123900,149944,18_24,0.0,12
123901,149945,25_34,0.0,6
123902,149946,45_54,0.0,4
123903,149947,35_44,0.0,7
123904,149948,35_44,1.0,8
123905,149949,35_44,1.0,7
123906,149951,65_inf,1.0,9
123907,149952,18_24,0.0,5
123908,149953,25_34,0.0,9
123909,149954,18_24,0.0,6
123910,149956,25_34,1.0,9
123911,149957,65_inf,0.0,4
123912,149958,45_54,1.0,6
123913,149959,25_34,0.0,5
123914,149960,35_44,0.0,10
123915,149961,35_44,1.0,5
123916,149962,25_34,1.0,5
123917,149964,35_44,0.0,11
123918,149965,25_34,0.0,42
123919,149966,45_54,0.0,11
123920,149967,18_24,0.0,6
123921,149968,25_34,,5
123922,149970,35_44,0.0,8
123923,149971,35_44,0.0,5
123924,149972,25_34,0.0,6
123925,149973,35_44,0.0,7
123926,149975,25_34,1.0,14
123927,149976,45_54,0.0,4
123928,149977,25_34,0.0,12
123929,149979,35_44,0.0,5
123930,149980,25_34,0.0,7
123931,149981,25_34,1.0,6
123932,149982,65_inf,0.0,9
123933,149983,35_44,1.0,9
123934,149984,65_inf,1.0,4
123935,149985,45_54,0.0,5
123936,149986,25_34,0.0,4
123937,149987,45_54,0.0,11
123938,149988,18_24,0.0,9
123939,149990,25_34,0.0,5
123940,149991,25_34,0.0,4
123941,149992,35_44,0.0,9
123943,149994,45_54,1.0,6
123944,149995,25_34,0.0,5
123945,149997,45_54,0.0,7
123946,149998,25_34,0.0,6
123947,149999,35_44,1.0,5
123948,150000,18_24,1.0,10
123949,150001,45_54,0.0,16
123950,150003,55_64,,6
123951,150004,25_34,0.0,8
123952,150005,25_34,1.0,6
123953,150006,18_24,0.0,5
123954,150007,35_44,0.0,7
123955,150008,35_44,0.0,14
123956,150009,25_34,1.0,5
123957,150010,35_44,0.0,4
123958,150011,18_24,0.0,6
123959,150012,35_44,0.0,5
123960,150013,25_34,0.0,9
123961,150015,25_34,1.0,4
123962,150016,45_54,0.0,12
123963,150017,55_64,1.0,7
123965,150020,18_24,0.0,8
123967,150023,55_64,0.0,5
123968,150025,45_54,1.0,4
123969,150026,35_44,1.0,19
123970,150028,18_24,0.0,5
123971,150029,45_54,0.0,4
123972,150030,35_44,0.0,7
123973,150031,35_44,1.0,34
123974,150032,45_54,0.0,6
123975,150033,25_34,0.0,6
123976,150034,25_34,1.0,6
123977,150035,18_24,1.0,6
123978,150037,18_24,1.0,13
123979,150038,45_54,0.0,4
123980,150039,45_54,0.0,4
123981,150040,35_44,0.0,6
123982,150042,35_44,0.0,7
123983,150043,35_44,1.0,5
123984,150044,35_44,0.0,8
123985,150046,35_44,0.0,8
123986,150047,45_54,0.0,490
123988,150049,25_34,0.0,3
123989,150050,25_34,0.0,5
123991,150053,25_34,0.0,7
123992,150056,45_54,0.0,5
123993,150058,45_54,1.0,18
123994,150059,55_64,0.0,5
123995,150060,35_44,0.0,8
123996,150061,65_inf,1.0,5
123997,150062,25_34,1.0,9
123998,150063,35_44,1.0,7
123999,150064,35_44,0.0,7
124000,150066,45_54,0.0,3
124001,150067,55_64,0.0,4
124002,150068,35_44,1.0,23
124003,150069,55_64,0.0,18
124004,150070,55_64,1.0,6
124005,150071,25_34,0.0,4
124006,150072,18_24,0.0,15
124007,150074,55_64,1.0,6
124008,150075,25_34,0.0,9
124009,150076,35_44,0.0,7
124010,150077,45_54,0.0,6
124011,150078,35_44,1.0,9
124012,150079,65_inf,0.0,10
124013,150080,55_64,0.0,7
124014,150081,65_inf,0.0,6
124015,150082,45_54,1.0,9
124016,150083,18_24,0.0,9
124017,150084,25_34,1.0,4
124018,150085,35_44,0.0,13
124019,150086,35_44,0.0,9
124020,150089,45_54,0.0,6
124021,150090,18_24,0.0,8
124022,150091,35_44,0.0,7
124023,150092,45_54,1.0,5
124024,150095,45_54,0.0,32
124025,150096,25_34,0.0,4
124026,150097,45_54,1.0,5
124027,150098,55_64,0.0,9
124028,150099,18_24,0.0,14
124029,150100,18_24,0.0,10
124030,150101,25_34,0.0,8
124031,150102,18_24,0.0,10
124032,150103,45_54,1.0,8
124033,150104,45_54,0.0,11
124034,150106,55_64,1.0,6
124035,150107,45_54,0.0,5
124036,150108,45_54,0.0,8
124037,150109,35_44,0.0,8
124038,150110,25_34,0.0,16
124039,150111,35_44,0.0,4
124040,150112,45_54,0.0,8
124041,150113,25_34,1.0,8
124042,150114,45_54,0.0,7
124044,150116,45_54,1.0,6
124045,150117,18_24,1.0,7
124046,150118,45_54,0.0,7
124047,150119,65_inf,1.0,4
124048,150120,45_54,0.0,2
124049,150121,65_inf,0.0,1
124050,150122,18_24,0.0,7
124051,150123,25_34,1.0,10
124052,150125,45_54,1.0,8
124053,150126,25_34,0.0,2
124054,150128,25_34,0.0,297
124055,150129,25_34,0.0,16
124056,150130,25_34,1.0,12
